SERVICE_ID;SERVICENAME;SERVICETIME;CLIENT_ID
4;Социально-медицинские;07.06.2022;309
5;Социально-бытовые;01.02.2022;2239
5;Социально-бытовые;24.03.2022;1190
2;Социально-правовые;26.04.2022;417
3;Социально-психологические;28.06.2022;1568
2;Социально-правовые;28.01.2022;1870
4;Социально-медицинские;22.12.2022;2203
1;Социально-экономические;23.04.2022;883
3;Социально-психологические;13.05.2022;2358
4;Социально-медицинские;23.01.2022;1670
5;Социально-бытовые;04.06.2022;1648
3;Социально-психологические;24.07.2022;2286
5;Социально-бытовые;25.02.2022;1452
3;Социально-психологические;11.03.2022;245
2;Социально-правовые;19.05.2022;334
1;Социально-экономические;18.05.2022;1658
4;Социально-медицинские;09.12.2022;2236
3;Социально-психологические;16.02.2022;2236
4;Социально-медицинские;17.08.2022;2236
2;Социально-правовые;26.04.2022;2236
5;Социально-бытовые;09.11.2022;2236
4;Социально-медицинские;28.02.2022;2236
5;Социально-бытовые;16.03.2022;2236
1;Социально-экономические;25.07.2022;2236
4;Социально-медицинские;15.12.2022;2236
1;Социально-экономические;23.05.2022;2236
2;Социально-правовые;08.08.2022;2236
2;Социально-правовые;25.12.2022;2236
2;Социально-правовые;26.08.2022;2236
1;Социально-экономические;24.07.2022;537
4;Социально-медицинские;25.01.2022;1906
5;Социально-бытовые;15.11.2022;370
3;Социально-психологические;19.11.2022;805
5;Социально-бытовые;28.02.2022;1285
5;Социально-бытовые;14.01.2022;964
4;Социально-медицинские;24.07.2022;910
2;Социально-правовые;22.04.2022;434
3;Социально-психологические;18.01.2022;1191
1;Социально-экономические;20.09.2022;881
3;Социально-психологические;30.03.2022;1731
5;Социально-бытовые;18.10.2022;2006
4;Социально-медицинские;18.09.2022;1443
2;Социально-правовые;29.11.2022;408
3;Социально-психологические;18.02.2022;429
2;Социально-правовые;11.06.2022;253
1;Социально-экономические;11.04.2022;727
3;Социально-психологические;06.12.2022;1493
4;Социально-медицинские;28.02.2022;1224
3;Социально-психологические;11.08.2022;1791
1;Социально-экономические;08.06.2022;2316
1;Социально-экономические;02.11.2022;939
1;Социально-экономические;02.03.2022;241
1;Социально-экономические;13.01.2022;1288
5;Социально-бытовые;28.03.2022;1603
2;Социально-правовые;12.08.2022;1363
1;Социально-экономические;19.09.2022;864
4;Социально-медицинские;21.12.2022;1901
4;Социально-медицинские;12.04.2022;244
5;Социально-бытовые;15.08.2022;73
2;Социально-правовые;27.04.2022;2082
1;Социально-экономические;08.03.2022;432
2;Социально-правовые;24.06.2022;834
3;Социально-психологические;23.07.2022;99
5;Социально-бытовые;27.03.2022;1082
3;Социально-психологические;16.11.2022;106
2;Социально-правовые;14.03.2022;1605
1;Социально-экономические;07.11.2022;643
3;Социально-психологические;27.05.2022;1759
2;Социально-правовые;21.02.2022;761
4;Социально-медицинские;23.04.2022;886
4;Социально-медицинские;25.08.2022;1772
5;Социально-бытовые;06.08.2022;799
5;Социально-бытовые;19.12.2022;2146
1;Социально-экономические;20.05.2022;257
4;Социально-медицинские;06.12.2022;360
2;Социально-правовые;10.08.2022;536
5;Социально-бытовые;08.07.2022;46
1;Социально-экономические;21.06.2022;616
1;Социально-экономические;05.09.2022;913
3;Социально-психологические;12.03.2022;927
2;Социально-правовые;17.10.2022;274
2;Социально-правовые;31.10.2022;1810
1;Социально-экономические;23.01.2022;682
2;Социально-правовые;28.11.2022;1907
1;Социально-экономические;19.02.2022;694
1;Социально-экономические;17.02.2022;2355
1;Социально-экономические;22.02.2022;389
4;Социально-медицинские;04.06.2022;432
4;Социально-медицинские;14.11.2022;1414
5;Социально-бытовые;30.10.2022;989
4;Социально-медицинские;05.10.2022;2322
2;Социально-правовые;26.07.2022;485
5;Социально-бытовые;19.08.2022;2150
3;Социально-психологические;18.12.2022;2132
2;Социально-правовые;31.08.2022;961
5;Социально-бытовые;23.07.2022;1284
5;Социально-бытовые;22.02.2022;1919
3;Социально-психологические;03.10.2022;1850
4;Социально-медицинские;29.11.2022;661
2;Социально-правовые;22.11.2022;810
3;Социально-психологические;13.11.2022;2203
5;Социально-бытовые;08.12.2022;676
2;Социально-правовые;19.04.2022;1873
5;Социально-бытовые;04.06.2022;2016
2;Социально-правовые;14.09.2022;564
5;Социально-бытовые;27.12.2022;267
1;Социально-экономические;26.11.2022;140
3;Социально-психологические;01.08.2022;855
5;Социально-бытовые;14.02.2022;133
5;Социально-бытовые;30.03.2022;2189
2;Социально-правовые;28.02.2022;975
5;Социально-бытовые;09.12.2022;492
2;Социально-правовые;20.08.2022;751
2;Социально-правовые;13.08.2022;1667
5;Социально-бытовые;14.04.2022;997
2;Социально-правовые;18.08.2022;258
1;Социально-экономические;24.01.2022;1001
5;Социально-бытовые;07.09.2022;995
2;Социально-правовые;07.07.2022;663
1;Социально-экономические;06.11.2022;105
5;Социально-бытовые;20.01.2022;1664
4;Социально-медицинские;28.05.2022;1808
2;Социально-правовые;11.09.2022;968
4;Социально-медицинские;07.10.2022;492
1;Социально-экономические;07.04.2022;1649
3;Социально-психологические;05.03.2022;1067
4;Социально-медицинские;04.04.2022;119
2;Социально-правовые;22.08.2022;127
3;Социально-психологические;13.10.2022;248
5;Социально-бытовые;02.10.2022;523
5;Социально-бытовые;25.07.2022;1999
3;Социально-психологические;23.05.2022;1496
5;Социально-бытовые;20.02.2022;2037
4;Социально-медицинские;01.03.2022;989
1;Социально-экономические;08.02.2022;2267
3;Социально-психологические;31.01.2022;1374
5;Социально-бытовые;10.02.2022;1234
1;Социально-экономические;07.10.2022;1695
5;Социально-бытовые;25.11.2022;1097
1;Социально-экономические;15.10.2022;624
2;Социально-правовые;31.03.2022;2048
1;Социально-экономические;26.12.2022;1826
5;Социально-бытовые;05.12.2022;1603
3;Социально-психологические;09.07.2022;1526
2;Социально-правовые;23.02.2022;1387
3;Социально-психологические;14.08.2022;1329
1;Социально-экономические;13.07.2022;257
5;Социально-бытовые;12.08.2022;570
1;Социально-экономические;09.02.2022;2136
4;Социально-медицинские;31.05.2022;1898
4;Социально-медицинские;31.10.2022;1136
4;Социально-медицинские;07.04.2022;169
3;Социально-психологические;31.05.2022;272
1;Социально-экономические;16.08.2022;1817
5;Социально-бытовые;26.04.2022;1437
4;Социально-медицинские;19.11.2022;1609
3;Социально-психологические;22.09.2022;1992
1;Социально-экономические;20.04.2022;1691
3;Социально-психологические;10.12.2022;1207
4;Социально-медицинские;21.11.2022;655
2;Социально-правовые;27.11.2022;515
2;Социально-правовые;29.08.2022;175
4;Социально-медицинские;12.06.2022;1628
3;Социально-психологические;08.10.2022;1606
2;Социально-правовые;23.04.2022;1681
2;Социально-правовые;12.03.2022;2119
4;Социально-медицинские;18.04.2022;486
2;Социально-правовые;20.10.2022;1968
1;Социально-экономические;09.09.2022;1370
1;Социально-экономические;08.11.2022;1667
2;Социально-правовые;12.05.2022;831
5;Социально-бытовые;02.11.2022;322
4;Социально-медицинские;03.04.2022;1052
1;Социально-экономические;16.11.2022;565
1;Социально-экономические;19.10.2022;111
1;Социально-экономические;27.08.2022;443
2;Социально-правовые;17.06.2022;1829
5;Социально-бытовые;12.03.2022;1161
1;Социально-экономические;06.03.2022;1145
2;Социально-правовые;29.11.2022;2040
3;Социально-психологические;16.04.2022;1671
5;Социально-бытовые;10.06.2022;1353
2;Социально-правовые;07.02.2022;775
1;Социально-экономические;17.11.2022;643
3;Социально-психологические;29.04.2022;1082
1;Социально-экономические;02.08.2022;426
1;Социально-экономические;26.08.2022;414
3;Социально-психологические;23.08.2022;1702
3;Социально-психологические;08.08.2022;1490
3;Социально-психологические;17.12.2022;1231
3;Социально-психологические;01.06.2022;2317
1;Социально-экономические;10.11.2022;6
1;Социально-экономические;29.11.2022;1775
3;Социально-психологические;03.08.2022;237
2;Социально-правовые;19.01.2022;120
3;Социально-психологические;10.03.2022;379
4;Социально-медицинские;22.12.2022;1982
5;Социально-бытовые;22.08.2022;314
1;Социально-экономические;16.02.2022;1766
5;Социально-бытовые;13.04.2022;865
2;Социально-правовые;06.05.2022;1910
1;Социально-экономические;03.10.2022;1893
4;Социально-медицинские;09.02.2022;512
2;Социально-правовые;06.12.2022;687
2;Социально-правовые;16.03.2022;2191
3;Социально-психологические;14.02.2022;689
2;Социально-правовые;08.04.2022;1256
2;Социально-правовые;27.10.2022;247
5;Социально-бытовые;14.01.2022;1006
3;Социально-психологические;12.01.2022;1599
1;Социально-экономические;17.09.2022;712
4;Социально-медицинские;27.09.2022;490
3;Социально-психологические;30.09.2022;1156
3;Социально-психологические;17.02.2022;2003
4;Социально-медицинские;13.05.2022;377
1;Социально-экономические;10.10.2022;1509
2;Социально-правовые;05.07.2022;883
2;Социально-правовые;15.03.2022;1014
1;Социально-экономические;11.02.2022;1624
1;Социально-экономические;08.12.2022;1432
2;Социально-правовые;07.05.2022;1752
3;Социально-психологические;23.12.2022;573
1;Социально-экономические;23.11.2022;1625
5;Социально-бытовые;02.05.2022;1436
4;Социально-медицинские;14.06.2022;2154
2;Социально-правовые;12.06.2022;704
1;Социально-экономические;23.08.2022;435
1;Социально-экономические;15.10.2022;1943
1;Социально-экономические;04.10.2022;1822
2;Социально-правовые;12.04.2022;736
1;Социально-экономические;26.12.2022;2038
2;Социально-правовые;14.01.2022;1502
1;Социально-экономические;16.03.2022;36
3;Социально-психологические;30.07.2022;1171
3;Социально-психологические;08.04.2022;136
2;Социально-правовые;12.12.2022;242
5;Социально-бытовые;21.02.2022;593
2;Социально-правовые;17.12.2022;107
2;Социально-правовые;11.05.2022;648
1;Социально-экономические;16.07.2022;1158
1;Социально-экономические;13.09.2022;2278
2;Социально-правовые;09.08.2022;1984
3;Социально-психологические;09.11.2022;45
4;Социально-медицинские;28.02.2022;1495
4;Социально-медицинские;14.01.2022;2111
5;Социально-бытовые;24.05.2022;397
4;Социально-медицинские;17.04.2022;1041
2;Социально-правовые;28.08.2022;270
2;Социально-правовые;12.04.2022;1229
5;Социально-бытовые;15.01.2022;962
2;Социально-правовые;14.06.2022;1068
5;Социально-бытовые;13.11.2022;905
5;Социально-бытовые;15.01.2022;1179
1;Социально-экономические;01.06.2022;434
3;Социально-психологические;13.06.2022;231
1;Социально-экономические;26.05.2022;670
5;Социально-бытовые;11.02.2022;76
4;Социально-медицинские;18.01.2022;1387
4;Социально-медицинские;09.07.2022;2275
2;Социально-правовые;30.09.2022;2239
1;Социально-экономические;07.12.2022;2287
5;Социально-бытовые;13.06.2022;2330
4;Социально-медицинские;29.01.2022;588
1;Социально-экономические;03.02.2022;1098
5;Социально-бытовые;13.03.2022;1726
2;Социально-правовые;19.01.2022;511
4;Социально-медицинские;07.03.2022;1877
2;Социально-правовые;29.09.2022;591
1;Социально-экономические;26.01.2022;575
3;Социально-психологические;26.08.2022;300
5;Социально-бытовые;13.05.2022;1576
5;Социально-бытовые;17.04.2022;1927
5;Социально-бытовые;19.07.2022;247
4;Социально-медицинские;04.09.2022;590
2;Социально-правовые;21.02.2022;87
2;Социально-правовые;16.01.2022;829
5;Социально-бытовые;15.05.2022;896
5;Социально-бытовые;11.06.2022;75
1;Социально-экономические;13.05.2022;827
5;Социально-бытовые;13.10.2022;1456
1;Социально-экономические;14.02.2022;1368
1;Социально-экономические;12.01.2022;224
5;Социально-бытовые;07.10.2022;1374
5;Социально-бытовые;22.07.2022;1247
2;Социально-правовые;27.08.2022;1949
4;Социально-медицинские;04.04.2022;1507
5;Социально-бытовые;31.08.2022;2339
1;Социально-экономические;01.08.2022;806
3;Социально-психологические;25.07.2022;259
3;Социально-психологические;13.10.2022;1998
2;Социально-правовые;04.04.2022;468
2;Социально-правовые;12.07.2022;1994
3;Социально-психологические;13.04.2022;319
3;Социально-психологические;27.10.2022;2322
2;Социально-правовые;23.01.2022;1738
3;Социально-психологические;27.03.2022;561
1;Социально-экономические;07.02.2022;1328
2;Социально-правовые;30.11.2022;2334
2;Социально-правовые;25.02.2022;93
4;Социально-медицинские;28.09.2022;1277
5;Социально-бытовые;28.07.2022;1992
2;Социально-правовые;21.10.2022;2018
1;Социально-экономические;24.03.2022;1162
3;Социально-психологические;25.07.2022;848
3;Социально-психологические;26.01.2022;2071
4;Социально-медицинские;27.10.2022;2337
2;Социально-правовые;17.09.2022;990
5;Социально-бытовые;13.03.2022;56
2;Социально-правовые;07.02.2022;464
3;Социально-психологические;19.02.2022;983
2;Социально-правовые;22.08.2022;1304
2;Социально-правовые;10.04.2022;441
5;Социально-бытовые;07.06.2022;2108
3;Социально-психологические;12.02.2022;1911
1;Социально-экономические;16.02.2022;191
3;Социально-психологические;19.05.2022;2306
2;Социально-правовые;07.09.2022;579
2;Социально-правовые;03.05.2022;1686
3;Социально-психологические;08.07.2022;2007
2;Социально-правовые;13.04.2022;799
5;Социально-бытовые;03.03.2022;1041
1;Социально-экономические;06.09.2022;1339
2;Социально-правовые;04.12.2022;805
4;Социально-медицинские;21.12.2022;624
3;Социально-психологические;27.10.2022;1481
2;Социально-правовые;07.04.2022;1270
2;Социально-правовые;20.05.2022;1190
3;Социально-психологические;13.08.2022;996
2;Социально-правовые;02.03.2022;164
5;Социально-бытовые;12.07.2022;2068
3;Социально-психологические;16.09.2022;1893
3;Социально-психологические;08.12.2022;1054
4;Социально-медицинские;14.12.2022;264
1;Социально-экономические;28.12.2022;1547
2;Социально-правовые;13.11.2022;6
3;Социально-психологические;07.04.2022;2318
4;Социально-медицинские;15.01.2022;724
5;Социально-бытовые;12.05.2022;1979
3;Социально-психологические;11.05.2022;1330
4;Социально-медицинские;02.06.2022;745
4;Социально-медицинские;30.05.2022;1464
4;Социально-медицинские;26.01.2022;752
4;Социально-медицинские;12.07.2022;1111
5;Социально-бытовые;06.06.2022;1699
1;Социально-экономические;24.06.2022;681
1;Социально-экономические;05.05.2022;232
5;Социально-бытовые;12.09.2022;392
3;Социально-психологические;12.11.2022;1872
1;Социально-экономические;19.06.2022;162
1;Социально-экономические;02.09.2022;1558
1;Социально-экономические;01.06.2022;892
2;Социально-правовые;27.06.2022;518
2;Социально-правовые;05.08.2022;1565
1;Социально-экономические;06.09.2022;846
1;Социально-экономические;30.10.2022;468
4;Социально-медицинские;19.01.2022;205
3;Социально-психологические;18.08.2022;650
1;Социально-экономические;13.11.2022;709
1;Социально-экономические;01.11.2022;1372
5;Социально-бытовые;19.08.2022;671
1;Социально-экономические;08.10.2022;2073
4;Социально-медицинские;28.06.2022;512
1;Социально-экономические;16.10.2022;324
5;Социально-бытовые;29.01.2022;1033
1;Социально-экономические;27.09.2022;2046
2;Социально-правовые;19.05.2022;1142
1;Социально-экономические;03.12.2022;434
1;Социально-экономические;04.09.2022;977
5;Социально-бытовые;07.03.2022;604
2;Социально-правовые;02.03.2022;699
1;Социально-экономические;02.12.2022;76
1;Социально-экономические;08.10.2022;1908
1;Социально-экономические;28.10.2022;1390
1;Социально-экономические;16.07.2022;948
4;Социально-медицинские;25.12.2022;370
5;Социально-бытовые;29.07.2022;292
3;Социально-психологические;26.09.2022;379
1;Социально-экономические;04.04.2022;536
1;Социально-экономические;07.07.2022;799
4;Социально-медицинские;08.07.2022;554
1;Социально-экономические;02.08.2022;1486
4;Социально-медицинские;01.02.2022;2259
1;Социально-экономические;05.09.2022;2278
5;Социально-бытовые;15.03.2022;2193
3;Социально-психологические;13.02.2022;2052
2;Социально-правовые;01.05.2022;2085
1;Социально-экономические;30.06.2022;1309
4;Социально-медицинские;12.03.2022;1954
1;Социально-экономические;01.03.2022;493
2;Социально-правовые;01.11.2022;381
4;Социально-медицинские;18.04.2022;1920
5;Социально-бытовые;16.03.2022;1176
1;Социально-экономические;28.04.2022;1994
4;Социально-медицинские;18.05.2022;252
5;Социально-бытовые;12.05.2022;246
1;Социально-экономические;29.04.2022;1703
2;Социально-правовые;08.02.2022;664
2;Социально-правовые;16.07.2022;883
3;Социально-психологические;30.03.2022;1238
3;Социально-психологические;14.03.2022;1506
3;Социально-психологические;06.02.2022;1766
5;Социально-бытовые;14.05.2022;237
1;Социально-экономические;14.05.2022;1094
5;Социально-бытовые;12.07.2022;425
3;Социально-психологические;29.11.2022;1182
3;Социально-психологические;18.11.2022;2145
5;Социально-бытовые;06.04.2022;152
1;Социально-экономические;18.02.2022;889
1;Социально-экономические;01.12.2022;2232
1;Социально-экономические;27.11.2022;1868
2;Социально-правовые;26.09.2022;1686
1;Социально-экономические;28.02.2022;513
4;Социально-медицинские;01.11.2022;1857
1;Социально-экономические;01.06.2022;1458
5;Социально-бытовые;18.03.2022;635
4;Социально-медицинские;17.05.2022;1875
5;Социально-бытовые;21.07.2022;2142
1;Социально-экономические;09.05.2022;1618
4;Социально-медицинские;02.02.2022;211
3;Социально-психологические;24.08.2022;1126
3;Социально-психологические;17.08.2022;1372
4;Социально-медицинские;18.07.2022;252
5;Социально-бытовые;11.04.2022;463
1;Социально-экономические;19.05.2022;1737
5;Социально-бытовые;01.08.2022;1421
4;Социально-медицинские;05.06.2022;1317
4;Социально-медицинские;10.02.2022;1003
2;Социально-правовые;01.07.2022;197
5;Социально-бытовые;30.07.2022;1056
2;Социально-правовые;08.03.2022;1415
3;Социально-психологические;02.07.2022;1311
4;Социально-медицинские;28.06.2022;1682
5;Социально-бытовые;22.12.2022;1992
5;Социально-бытовые;22.04.2022;566
4;Социально-медицинские;30.12.2022;168
5;Социально-бытовые;06.08.2022;1568
3;Социально-психологические;17.11.2022;877
4;Социально-медицинские;31.10.2022;1700
2;Социально-правовые;29.05.2022;863
2;Социально-правовые;21.07.2022;476
5;Социально-бытовые;09.09.2022;2087
3;Социально-психологические;03.05.2022;1744
5;Социально-бытовые;28.01.2022;1183
3;Социально-психологические;11.06.2022;2252
2;Социально-правовые;23.04.2022;673
5;Социально-бытовые;13.09.2022;263
1;Социально-экономические;13.03.2022;464
2;Социально-правовые;04.06.2022;1111
4;Социально-медицинские;08.07.2022;1211
2;Социально-правовые;16.11.2022;1905
2;Социально-правовые;13.01.2022;456
1;Социально-экономические;06.07.2022;2069
3;Социально-психологические;30.12.2022;2094
2;Социально-правовые;31.10.2022;928
2;Социально-правовые;19.06.2022;495
3;Социально-психологические;30.07.2022;1991
5;Социально-бытовые;17.01.2022;1182
1;Социально-экономические;18.09.2022;979
1;Социально-экономические;20.11.2022;1970
1;Социально-экономические;17.09.2022;279
1;Социально-экономические;06.07.2022;1215
5;Социально-бытовые;18.02.2022;1629
1;Социально-экономические;27.03.2022;2124
5;Социально-бытовые;02.03.2022;1105
1;Социально-экономические;26.11.2022;1853
5;Социально-бытовые;25.03.2022;1629
2;Социально-правовые;23.02.2022;2255
3;Социально-психологические;28.08.2022;1907
2;Социально-правовые;28.12.2022;783
5;Социально-бытовые;22.06.2022;925
5;Социально-бытовые;29.07.2022;242
1;Социально-экономические;02.08.2022;388
4;Социально-медицинские;04.02.2022;874
2;Социально-правовые;05.10.2022;1328
5;Социально-бытовые;19.04.2022;27
2;Социально-правовые;10.11.2022;2105
4;Социально-медицинские;13.12.2022;2137
4;Социально-медицинские;21.09.2022;1433
1;Социально-экономические;20.07.2022;1211
4;Социально-медицинские;01.06.2022;1738
1;Социально-экономические;13.03.2022;1449
2;Социально-правовые;10.03.2022;2304
4;Социально-медицинские;10.12.2022;1937
2;Социально-правовые;11.07.2022;1425
1;Социально-экономические;24.11.2022;2258
4;Социально-медицинские;27.12.2022;1462
4;Социально-медицинские;07.06.2022;1627
5;Социально-бытовые;19.04.2022;1485
5;Социально-бытовые;01.09.2022;1872
3;Социально-психологические;30.06.2022;370
1;Социально-экономические;09.03.2022;316
5;Социально-бытовые;18.05.2022;493
2;Социально-правовые;26.08.2022;1771
2;Социально-правовые;03.11.2022;1823
4;Социально-медицинские;17.09.2022;347
5;Социально-бытовые;21.03.2022;1345
3;Социально-психологические;18.06.2022;1076
2;Социально-правовые;15.10.2022;1396
4;Социально-медицинские;23.10.2022;456
5;Социально-бытовые;22.01.2022;1697
4;Социально-медицинские;25.09.2022;2223
5;Социально-бытовые;26.05.2022;2014
5;Социально-бытовые;08.10.2022;659
5;Социально-бытовые;28.12.2022;2217
4;Социально-медицинские;01.09.2022;230
1;Социально-экономические;25.05.2022;709
1;Социально-экономические;18.05.2022;1655
3;Социально-психологические;01.05.2022;596
4;Социально-медицинские;27.11.2022;1667
3;Социально-психологические;25.04.2022;1107
2;Социально-правовые;16.07.2022;122
5;Социально-бытовые;07.04.2022;1405
1;Социально-экономические;19.10.2022;324
4;Социально-медицинские;23.11.2022;1855
3;Социально-психологические;24.03.2022;1654
5;Социально-бытовые;11.11.2022;581
4;Социально-медицинские;27.06.2022;897
2;Социально-правовые;04.06.2022;349
5;Социально-бытовые;18.02.2022;689
5;Социально-бытовые;10.11.2022;1566
4;Социально-медицинские;04.09.2022;1267
2;Социально-правовые;29.07.2022;1888
5;Социально-бытовые;20.03.2022;323
1;Социально-экономические;14.05.2022;1838
1;Социально-экономические;04.03.2022;2310
3;Социально-психологические;18.04.2022;305
2;Социально-правовые;09.10.2022;784
3;Социально-психологические;27.11.2022;2023
5;Социально-бытовые;28.02.2022;1187
3;Социально-психологические;28.05.2022;905
4;Социально-медицинские;06.07.2022;295
1;Социально-экономические;01.08.2022;526
5;Социально-бытовые;25.02.2022;685
1;Социально-экономические;13.05.2022;2183
1;Социально-экономические;12.12.2022;2141
5;Социально-бытовые;01.12.2022;2024
2;Социально-правовые;16.06.2022;1812
3;Социально-психологические;09.06.2022;1403
3;Социально-психологические;26.09.2022;514
2;Социально-правовые;28.10.2022;510
1;Социально-экономические;09.04.2022;1858
5;Социально-бытовые;15.07.2022;1401
1;Социально-экономические;09.02.2022;1349
1;Социально-экономические;29.10.2022;1760
1;Социально-экономические;18.06.2022;950
2;Социально-правовые;30.09.2022;2090
1;Социально-экономические;24.06.2022;2027
5;Социально-бытовые;27.06.2022;779
5;Социально-бытовые;31.07.2022;885
1;Социально-экономические;18.11.2022;575
1;Социально-экономические;03.11.2022;2345
1;Социально-экономические;15.01.2022;523
4;Социально-медицинские;29.09.2022;1253
1;Социально-экономические;27.08.2022;1728
2;Социально-правовые;30.05.2022;105
5;Социально-бытовые;06.08.2022;1520
5;Социально-бытовые;04.08.2022;489
2;Социально-правовые;30.10.2022;934
3;Социально-психологические;24.12.2022;1835
3;Социально-психологические;06.08.2022;639
5;Социально-бытовые;14.12.2022;2272
3;Социально-психологические;13.10.2022;218
1;Социально-экономические;30.03.2022;417
3;Социально-психологические;07.10.2022;1342
4;Социально-медицинские;26.07.2022;2102
4;Социально-медицинские;22.10.2022;949
2;Социально-правовые;07.12.2022;2015
1;Социально-экономические;26.07.2022;369
1;Социально-экономические;16.08.2022;724
3;Социально-психологические;06.11.2022;1817
2;Социально-правовые;22.11.2022;2320
1;Социально-экономические;19.02.2022;786
4;Социально-медицинские;09.11.2022;1679
5;Социально-бытовые;22.06.2022;566
1;Социально-экономические;22.07.2022;662
3;Социально-психологические;02.11.2022;139
5;Социально-бытовые;28.10.2022;542
3;Социально-психологические;10.05.2022;703
3;Социально-психологические;01.03.2022;1667
2;Социально-правовые;04.09.2022;1638
2;Социально-правовые;30.09.2022;299
5;Социально-бытовые;16.10.2022;743
4;Социально-медицинские;23.02.2022;125
2;Социально-правовые;08.08.2022;1916
3;Социально-психологические;02.10.2022;1523
2;Социально-правовые;24.04.2022;1788
1;Социально-экономические;03.05.2022;487
5;Социально-бытовые;20.01.2022;169
3;Социально-психологические;08.05.2022;2322
2;Социально-правовые;01.09.2022;2032
3;Социально-психологические;12.08.2022;746
4;Социально-медицинские;15.01.2022;408
1;Социально-экономические;01.10.2022;910
5;Социально-бытовые;20.03.2022;2272
4;Социально-медицинские;17.08.2022;1639
2;Социально-правовые;10.10.2022;2177
2;Социально-правовые;01.09.2022;1580
2;Социально-правовые;02.11.2022;2193
2;Социально-правовые;14.09.2022;1451
4;Социально-медицинские;01.10.2022;1141
4;Социально-медицинские;23.02.2022;1260
1;Социально-экономические;21.05.2022;875
2;Социально-правовые;09.11.2022;1326
2;Социально-правовые;12.12.2022;407
4;Социально-медицинские;05.06.2022;2126
4;Социально-медицинские;02.03.2022;33
2;Социально-правовые;22.11.2022;698
1;Социально-экономические;27.12.2022;1535
3;Социально-психологические;23.04.2022;661
3;Социально-психологические;15.07.2022;1607
5;Социально-бытовые;26.10.2022;1752
2;Социально-правовые;08.12.2022;324
1;Социально-экономические;29.05.2022;1321
2;Социально-правовые;22.08.2022;1153
1;Социально-экономические;27.10.2022;1407
1;Социально-экономические;23.03.2022;1294
4;Социально-медицинские;16.03.2022;1003
1;Социально-экономические;01.05.2022;1540
1;Социально-экономические;05.10.2022;555
5;Социально-бытовые;29.04.2022;1607
3;Социально-психологические;04.04.2022;724
2;Социально-правовые;04.07.2022;294
4;Социально-медицинские;01.02.2022;87
3;Социально-психологические;26.03.2022;1034
3;Социально-психологические;17.12.2022;544
1;Социально-экономические;27.01.2022;159
3;Социально-психологические;26.07.2022;1417
1;Социально-экономические;19.02.2022;94
4;Социально-медицинские;10.07.2022;1317
4;Социально-медицинские;28.02.2022;1791
1;Социально-экономические;21.10.2022;2343
4;Социально-медицинские;08.05.2022;1506
4;Социально-медицинские;23.06.2022;767
3;Социально-психологические;27.05.2022;174
4;Социально-медицинские;21.09.2022;2235
1;Социально-экономические;09.06.2022;2161
4;Социально-медицинские;21.09.2022;381
4;Социально-медицинские;13.07.2022;1886
2;Социально-правовые;28.10.2022;1209
3;Социально-психологические;21.06.2022;1407
5;Социально-бытовые;03.11.2022;2266
2;Социально-правовые;21.11.2022;2179
5;Социально-бытовые;23.02.2022;1627
4;Социально-медицинские;09.06.2022;373
3;Социально-психологические;17.08.2022;1035
1;Социально-экономические;21.10.2022;1898
3;Социально-психологические;16.12.2022;1607
2;Социально-правовые;13.09.2022;2179
3;Социально-психологические;12.05.2022;830
1;Социально-экономические;14.09.2022;691
1;Социально-экономические;06.11.2022;823
2;Социально-правовые;03.06.2022;733
2;Социально-правовые;08.08.2022;833
2;Социально-правовые;14.05.2022;1546
5;Социально-бытовые;17.06.2022;693
4;Социально-медицинские;10.02.2022;2325
4;Социально-медицинские;02.04.2022;723
1;Социально-экономические;13.03.2022;340
4;Социально-медицинские;23.10.2022;2028
3;Социально-психологические;26.11.2022;1960
5;Социально-бытовые;16.10.2022;31
4;Социально-медицинские;17.07.2022;1840
2;Социально-правовые;13.05.2022;1751
4;Социально-медицинские;30.01.2022;1579
1;Социально-экономические;07.05.2022;671
4;Социально-медицинские;06.04.2022;555
1;Социально-экономические;25.06.2022;422
2;Социально-правовые;17.08.2022;1353
1;Социально-экономические;17.09.2022;554
5;Социально-бытовые;28.12.2022;1402
5;Социально-бытовые;22.02.2022;750
1;Социально-экономические;02.09.2022;1726
1;Социально-экономические;18.09.2022;452
4;Социально-медицинские;22.05.2022;1743
1;Социально-экономические;27.02.2022;655
1;Социально-экономические;27.05.2022;655
4;Социально-медицинские;15.10.2022;655
1;Социально-экономические;31.12.2022;655
2;Социально-правовые;05.08.2022;655
4;Социально-медицинские;09.12.2022;655
5;Социально-бытовые;17.01.2022;655
5;Социально-бытовые;20.01.2022;655
4;Социально-медицинские;31.03.2022;655
5;Социально-бытовые;12.01.2022;1642
4;Социально-медицинские;21.08.2022;1810
5;Социально-бытовые;28.09.2022;311
5;Социально-бытовые;31.01.2022;2203
5;Социально-бытовые;22.09.2022;122
1;Социально-экономические;28.09.2022;814
1;Социально-экономические;05.02.2022;1401
2;Социально-правовые;11.02.2022;208
3;Социально-психологические;02.08.2022;2049
5;Социально-бытовые;09.04.2022;932
3;Социально-психологические;29.07.2022;1452
3;Социально-психологические;18.07.2022;1224
3;Социально-психологические;20.03.2022;1949
5;Социально-бытовые;22.10.2022;733
3;Социально-психологические;15.06.2022;912
3;Социально-психологические;05.03.2022;71
4;Социально-медицинские;02.05.2022;252
1;Социально-экономические;08.12.2022;1614
